# LAMMPS data file written by OVITO Basic 3.8.0

216 atoms
1 atom types

-5.673589889 11.347179778 xlo xhi
-5.673589889 11.347179778 ylo yhi
-5.673589889 11.347179778 zlo zhi

Masses

1 28.0855  # Si

Atoms  # atomic

162 1 9.2195835696 -2.1275962084 6.3827886251
163 1 9.2195835696 -4.9643911529 9.2195835696
164 1 10.6379810419 -3.5459936806 7.8011860974
165 1 6.3827886251 -2.1275962084 9.2195835696
166 1 7.8011860974 -0.7091987361 7.8011860974
167 1 7.8011860974 -3.5459936806 10.6379810419
168 1 10.6379810419 -0.7091987361 10.6379810419
169 1 6.3827886251 0.7091987361 -4.9643911529
170 1 9.2195835696 3.5459936806 -4.9643911529
171 1 9.2195835696 0.7091987361 -2.1275962084
172 1 10.6379810419 2.1275962084 -3.5459936806
173 1 6.3827886251 3.5459936806 -2.1275962084
174 1 7.8011860974 4.9643911529 -3.5459936806
175 1 7.8011860974 2.1275962084 -0.7091987361
176 1 10.6379810419 4.9643911529 -0.7091987361
177 1 6.3827886251 0.7091987361 0.7091987361
178 1 9.2195835696 3.5459936806 0.7091987361
179 1 9.2195835696 0.7091987361 3.5459936806
180 1 10.6379810419 2.1275962084 2.1275962084
181 1 6.3827886251 3.5459936806 3.5459936806
182 1 7.8011860974 4.9643911529 2.1275962084
183 1 7.8011860974 2.1275962084 4.9643911529
184 1 10.6379810419 4.9643911529 4.9643911529
185 1 6.3827886251 0.7091987361 6.3827886251
186 1 9.2195835696 3.5459936806 6.3827886251
187 1 9.2195835696 0.7091987361 9.2195835696
188 1 10.6379810419 2.1275962084 7.8011860974
189 1 6.3827886251 3.5459936806 9.2195835696
190 1 7.8011860974 4.9643911529 7.8011860974
191 1 7.8011860974 2.1275962084 10.6379810419
192 1 10.6379810419 4.9643911529 10.6379810419
193 1 6.3827886251 6.3827886251 -4.9643911529
194 1 9.2195835696 9.2195835696 -4.9643911529
195 1 9.2195835696 6.3827886251 -2.1275962084
196 1 10.6379810419 7.8011860974 -3.5459936806
197 1 6.3827886251 9.2195835696 -2.1275962084
198 1 7.8011860974 10.6379810419 -3.5459936806
199 1 7.8011860974 7.8011860974 -0.7091987361
200 1 10.6379810419 10.6379810419 -0.7091987361
201 1 6.3827886251 6.3827886251 0.7091987361
202 1 9.2195835696 9.2195835696 0.7091987361
203 1 9.2195835696 6.3827886251 3.5459936806
204 1 10.6379810419 7.8011860974 2.1275962084
205 1 6.3827886251 9.2195835696 3.5459936806
206 1 7.8011860974 10.6379810419 2.1275962084
207 1 7.8011860974 7.8011860974 4.9643911529
208 1 10.6379810419 10.6379810419 4.9643911529
209 1 6.3827886251 6.3827886251 6.3827886251
210 1 9.2195835696 9.2195835696 6.3827886251
211 1 9.2195835696 6.3827886251 9.2195835696
212 1 10.6379810419 7.8011860974 7.8011860974
213 1 6.3827886251 9.2195835696 9.2195835696
214 1 7.8011860974 10.6379810419 7.8011860974
215 1 7.8011860974 7.8011860974 10.6379810419
216 1 10.6379810419 10.6379810419 10.6379810419
